/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000014	40540	41182	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000040	54494	54877	-	IncFIA_1	5-388/388	===============	0/0	98.97	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000059	4622	5196	-	IncX5_2	1-576/576	========/======	1/1	99.83	99.83	plasmidfinder	MF062700.1	IncX5_2__MF062700.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000095	2160	2841	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000098	743	1239	-	IncFIC(FII)_1	1-499/499	========/======	1/2	99.60	93.99	plasmidfinder	AP001918	IncFIC(FII)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000119	1462	1592	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611715.1_ASM161171v1_genomic.gbff	LNZV01000030	6528	7104	+	IncFII(pKPX1)	1-577/577	===============	0/0	100.00	100.00	plasmidfinder	AP012055	IncFII(pKPX1)__AP012055	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611715.1_ASM161171v1_genomic.gbff	LNZV01000037	1946	2627	+	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	98.39	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000010	335	596	-	Col(MG828)_1	1-262/262	===============	0/0	100.00	93.13	plasmidfinder	NC_008486	Col(MG828)_1__NC_008486	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000048	24793	25676	-	p0111_1	1-885/885	========/======	1/1	99.89	98.98	plasmidfinder	AP010962	p0111_1__AP010962	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000063	11807	12545	-	IncL/M(pMU407)_1_pMU407	1-739/739	===============	0/0	100.00	99.46	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000076	14639	15026	+	IncFIA_1	1-388/388	===============	0/0	100.00	99.74	plasmidfinder	AP001918	IncFIA_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000112	3690	4370	-	IncFIB(AP001918)_1	1-682/682	========/======	1/1	99.85	98.24	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000126	304	564	-	IncFII(pRSB107)_1_pRSB107	1-261/261	===============	0/0	100.00	100.00	plasmidfinder	AJ851089	IncFII(pRSB107)_1_pRSB107_AJ851089	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611725.1_ASM161172v1_genomic.gbff	LNZU01000128	3004	3205	-	Col8282_1	4-205/207	===============	0/0	97.58	89.60	plasmidfinder	DQ995352	Col8282_1__DQ995352	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001645745.1_ASM164574v1_genomic.gbff	LXTP01000020	222199	222449	+	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001692705.1_ASM169270v1_genomic.gbff	MBRC01000042	14290	15495	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001693555.1_ASM169355v1_genomic.gbff	MBRL01000026	13933	14043	-	Col440I_1	2-113/114	========/======	1/1	97.37	86.61	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001693555.1_ASM169355v1_genomic.gbff	MBRL01000051	17700	18381	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	97.51	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001906895.1_ASM190689v1_genomic.gbff	LXIG01000377	334	1539	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001906915.1_ASM190691v1_genomic.gbff	LXIH01000076	6891	8096	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001906965.1_ASM190696v1_genomic.gbff	LXII01000052	21925	23130	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001907005.1_ASM190700v1_genomic.gbff	LXIL01000067	6501	7706	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001907045.1_ASM190704v1_genomic.gbff	LXIK01000113	7904	9109	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001907065.1_ASM190706v1_genomic.gbff	LXIP01000025	28438	29643	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001907105.1_ASM190710v1_genomic.gbff	LXIO01000046	29579	30784	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921665.1_ASM192166v1_genomic.gbff	MSFD01000001	133924	134744	-	rep7c_1_rep(MSSA476)	1-821/821	===============	0/0	100.00	100.00	plasmidfinder	BX571857	rep7c_1_rep(MSSA476)_BX571857	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921665.1_ASM192166v1_genomic.gbff	MSFD01000022	6204	6947	+	rep16_3_rep(pSaa6159)	1-744/744	===============	0/0	100.00	100.00	plasmidfinder	CP002115	rep16_3_rep(pSaa6159)_CP002115	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921665.1_ASM192166v1_genomic.gbff	MSFD01000022	8072	8932	-	rep5a_1_repSAP001(pN315)	1-861/861	===============	0/0	100.00	100.00	plasmidfinder	AP003139	rep5a_1_repSAP001(pN315)_AP003139	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921665.1_ASM192166v1_genomic.gbff	MSFD01000030	44	967	-	rep13_14_rep(pPI2)	1-924/924	===============	0/0	100.00	99.67	plasmidfinder	AB125342	rep13_14_rep(pPI2)_AB125342	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921665.1_ASM192166v1_genomic.gbff	MSFD01000031	48	967	-	rep13_3_rep(pWBG1773)	1-920/924	========/======	2/2	99.46	87.84	plasmidfinder	EF537646	rep13_3_rep(pWBG1773)_EF537646	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000016	15511	16497	+	rep20_3_rep(pTW20)	1-990/990	========/======	5/13	99.19	84.42	plasmidfinder	FN433597	rep20_3_rep(pTW20)_FN433597	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000025	2776	3720	-	rep7a_21_CDS1(pCW7)	1-945/945	===============	0/0	100.00	99.58	plasmidfinder	J03323	rep7a_21_CDS1(pCW7)_J03323	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000030	1385	2341	+	rep39_2_repA(SAP016A)	1-957/957	===============	0/0	100.00	100.00	plasmidfinder	GQ900381	rep39_2_repA(SAP016A)_GQ900381	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000031	113	983	+	rep7a_7_rep(pKH7)	37-907/933	===============	0/0	93.35	92.19	plasmidfinder	NC002096	rep7a_7_rep(pKH7)_NC002096	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000032	1682	2168	-	rep10_3_pNE131p1(pNE131)	1-489/489	========/======	1/2	99.59	99.59	plasmidfinder	NC001390	rep10_3_pNE131p1(pNE131)_NC001390	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000035	710	1294	+	repUS19_1_rep(pDLK3)	1-585/585	===============	0/0	100.00	97.78	plasmidfinder	GU562626	repUS19_1_rep(pDLK3)_GU562626	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921675.1_47.1_genomic.gbff	MSFG01000037	615	1090	-	rep10_5_repL(pWBG738)	1-476/477	===============	0/0	99.79	83.82	plasmidfinder	DQ088624	rep10_5_repL(pWBG738)_DQ088624	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921685.1_C18_genomic.gbff	MSFF01000057	7892	8827	+	rep20_13_repA(p11819p97)	1-936/936	===============	0/0	100.00	96.80	plasmidfinder	CP003193	rep20_13_repA(p11819p97)_CP003193	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921685.1_C18_genomic.gbff	MSFF01000082	272	1191	-	rep13_3_rep(pWBG1773)	1-920/924	===============	0/0	99.57	84.02	plasmidfinder	EF537646	rep13_3_rep(pWBG1773)_EF537646	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001921695.1_C80_genomic.gbff	MSFE01000017	6387	7376	-	rep20_3_rep(pTW20)	1-990/990	===============	0/0	100.00	100.00	plasmidfinder	FN433597	rep20_3_rep(pTW20)_FN433597	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002093995.1_ASM209399v1_genomic.gbff	LXOR01000006	232120	233325	+	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002094005.1_ASM209400v1_genomic.gbff	LXOU01000007	1395465	1396670	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002094045.1_ASM209404v1_genomic.gbff	LXOT01000074	7507	8712	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002115465.1_ASM211546v1_genomic.gbff	NBYT01000008	101049	102254	-	repUS43_1_CDS12738(DOp1)	1-1206/1206	===============	0/0	100.00	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000094	15075	15325	-	IncR_1	1-251/251	===============	0/0	100.00	99.20	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000095	5192	5987	-	IncQ1_1	1-796/796	===============	0/0	100.00	100.00	plasmidfinder	M28829.1	IncQ1_1__M28829.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000097	415	524	+	Col440I_1	1-110/114	===============	0/0	96.49	94.55	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000099	236	367	-	ColRNAI_1	1-130/130	========/======	2/2	100.00	86.36	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000104	642	755	+	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000107	14727	14964	+	IncFII_1_pKP91	1-230/230	========/======	3/8	100.00	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000109	2521	2959	-	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100.00	99.77	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295145.1_ASM229514v1_genomic.gbff	NTGK01000123	522	1091	+	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100.00	99.47	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295185.1_ASM229518v1_genomic.gbff	NTGJ01000104	9063	9801	-	IncL/M(pMU407)_1_pMU407	1-739/739	===============	0/0	100.00	99.46	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295185.1_ASM229518v1_genomic.gbff	NTGJ01000105	752	1547	+	IncQ1_1	1-796/796	===============	0/0	100.00	100.00	plasmidfinder	M28829.1	IncQ1_1__M28829.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295185.1_ASM229518v1_genomic.gbff	NTGJ01000108	8440	8690	-	IncR_1	1-251/251	===============	0/0	100.00	100.00	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002295185.1_ASM229518v1_genomic.gbff	NTGJ01000113	4150	4709	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100.00	99.64	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002300775.1_ASM230077v1_genomic.gbff	NTHV01000017	330668	331055	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	96.91	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002300775.1_ASM230077v1_genomic.gbff	NTHV01000036	18947	19182	+	IncFII_1_pKP91	1-230/230	========/======	2/6	100.00	91.95	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002300775.1_ASM230077v1_genomic.gbff	NTHV01000037	3407	4145	-	IncL/M(pMU407)_1_pMU407	1-739/739	===============	0/0	100.00	99.46	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002300775.1_ASM230077v1_genomic.gbff	NTHV01000060	2233	2792	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100.00	98.93	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_002374075.1_ASM237407v1_genomic.gbff	NWUN01000021	1265	2122	+	rep5c_1_rep(pRJ9)	1-858/858	===============	0/0	100.00	90.91	plasmidfinder	AF447813	rep5c_1_rep(pRJ9)_AF447813	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003029665.1_ASM302966v1_genomic.gbff	CP020553	37092	38096	-	rep22_1b_repB(pAMalpha1)	1-1005/1005	===============	0/0	100.00	99.80	plasmidfinder	AF503772	rep22_1b_repB(pAMalpha1)_AF503772	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003031465.1_ASM303146v1_genomic.gbff	CP020544	37194	38198	-	rep22_1b_repB(pAMalpha1)	1-1005/1005	===============	0/0	100.00	99.90	plasmidfinder	AF503772	rep22_1b_repB(pAMalpha1)_AF503772	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074555.1_ASM307455v1_genomic.gbff	QAWH01000015	14593	15235	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074555.1_ASM307455v1_genomic.gbff	QAWH01000015	30376	30637	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074575.1_ASM307457v1_genomic.gbff	QAWG01000016	56393	56529	-	IncI_Gamma_1	5-141/141	===============	0/0	97.16	100.00	plasmidfinder	AP011954	IncI_Gamma_1_AP011954	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074575.1_ASM307457v1_genomic.gbff	QAWG01000017	57112	57373	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074575.1_ASM307457v1_genomic.gbff	QAWG01000017	72506	73148	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074615.1_ASM307461v1_genomic.gbff	QAWI01000015	33286	33547	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074615.1_ASM307461v1_genomic.gbff	QAWI01000015	48632	49274	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074635.1_ASM307463v1_genomic.gbff	QAWJ01000015	1870	2131	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003074635.1_ASM307463v1_genomic.gbff	QAWJ01000015	79975	80617	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003086275.1_ASM308627v1_genomic.gbff	PYSI01000059	1733	1854	-	ColRNAI_1	10-130/130	.=======/======	1/1	93.08	82.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003194105.1_ASM319410v1_genomic.gbff	CP021142	17686	18429	+	rep16_3_rep(pSaa6159)	1-744/744	===============	0/0	100.00	100.00	plasmidfinder	CP002115	rep16_3_rep(pSaa6159)_CP002115	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003194105.1_ASM319410v1_genomic.gbff	CP021142	19720	20580	-	rep5a_1_repSAP001(pN315)	1-861/861	===============	0/0	100.00	100.00	plasmidfinder	AP003139	rep5a_1_repSAP001(pN315)_AP003139	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003194105.1_ASM319410v1_genomic.gbff	CP021143	6695	7552	+	rep5c_1_rep(pRJ9)	1-858/858	===============	0/0	100.00	90.91	plasmidfinder	AF447813	rep5c_1_rep(pRJ9)_AF447813	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003261075.1_ASM326107v1_genomic.gbff	CM010227	25866	26124	-	IncFII(29)_1_pUTI89	1-259/259	===============	0/0	100.00	99.61	plasmidfinder	CP003035	IncFII(29)_1_pUTI89_CP003035	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003261075.1_ASM326107v1_genomic.gbff	CM010227	75790	75931	-	Col156_1	13-154/154	.==============	0/0	92.21	98.59	plasmidfinder	NC_009781	Col156_1__NC_009781	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003261075.1_ASM326107v1_genomic.gbff	CM010227	95609	96290	-	IncFIB(AP001918)_1	1-682/682	===============	0/0	100.00	96.63	plasmidfinder	AP001918	IncFIB(AP001918)_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003332845.1_ASM333284v1_genomic.gbff	QMDJ01000082	8728	9768	+	rep17_1_CDS29(pRUM)	1-1041/1041	===============	0/0	100.00	100.00	plasmidfinder	AF507977	rep17_1_CDS29(pRUM)_AF507977	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003332845.1_ASM333284v1_genomic.gbff	QMDJ01000094	4137	5177	+	repUS15_2_repA(pNB2354p1)	1-1041/1041	===============	0/0	100.00	100.00	plasmidfinder	CP004064	repUS15_2_repA(pNB2354p1)_CP004064	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003332845.1_ASM333284v1_genomic.gbff	QMDJ01000114	421	1351	-	rep18a_1_repA(p200B)	1-931/933	===============	0/0	99.79	93.88	plasmidfinder	AB158402	rep18a_1_repA(p200B)_AB158402	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003577555.1_ASM357755v1_genomic.gbff	PKCA01000011	5158	5545	-	IncFIA_1	1-388/388	===============	0/0	100.00	99.48	plasmidfinder	AP001918	IncFIA_1__AP001918	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003577555.1_ASM357755v1_genomic.gbff	PKCA01000118	23554	24293	-	IncL/M(pMU407)_1_pMU407	1-739/739	========/======	1/1	100.00	92.57	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003577555.1_ASM357755v1_genomic.gbff	PKCA01000135	28937	29310	+	IncX4_1	1-374/374	===============	0/0	100.00	100.00	plasmidfinder	CP002895	IncX4_1__CP002895	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000116	20458	21087	-	IncHI2A_1	1-630/630	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2A_1__BX664015	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000117	1098	1207	-	Col440I_1	1-110/114	===============	0/0	96.49	94.55	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000118	1407	1644	-	IncFII_1_pKP91	1-230/230	========/======	3/8	100.00	86.97	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000121	8315	8874	-	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100.00	98.93	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000136	443	693	-	IncR_1	1-251/251	===============	0/0	100.00	99.60	plasmidfinder	DQ449578	IncR_1__DQ449578	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000157	20985	21311	-	IncHI2_1	1-327/327	===============	0/0	100.00	100.00	plasmidfinder	BX664015	IncHI2_1__BX664015	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003583875.1_ASM358387v1_genomic.gbff	QXXP01000157	21929	22523	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	2/2	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_003713175.1_ASM371317v1_genomic.gbff	RCFR01000014	1701	2678	+	rep18b_1_BO23315710(pE1p13)	1-969/969	========/======	1/9	100.00	94.58	plasmidfinder	CP018068	rep18b_1_BO23315710(pE1p13)_CP018068	
