/home/tiago/documentos/sentinel/genomasbrasil/GCA_000007045.1_ASM704v1_genomic.gbff	AE007317	332863	335022	-	(Bla)PBP1a	1-2160/2160	========/======	2/2	99.95	99.21	argannot	JN645776:1-2160	(Bla)PBP1a	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001190905.2_ASM119090v2_genomic.gbff	CP012153	768116	768907	-	(Bla)blaA	94-885/885	.=======/======	2/2	89.38	76.92	argannot	CP003048:1-885	(Bla)blaA	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001190905.2_ASM119090v2_genomic.gbff	CP012153	1114096	1114926	+	(Bla)blaFPH-1	1-831/867	===============	0/0	95.85	94.95	argannot	NG_054658:101-967	(Bla)blaFPH-1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001267925.1_ASM126792v1_genomic.gbff	CP011409	2727069	2727793	+	(Bla)blaOXA-59	73-797/810	.=======/======	6/8	89.01	66.67	argannot	AJ632249:1-810	(Bla)blaOXA-59	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001400055.1_ASM140005v1_genomic.gbff	LKGR01000003	201956	202789	-	(MLS)mph(D)	1-834/834	===============	0/0	100.00	99.28	argannot	NC_017312:2291580-2292413	(MLS)mph(D)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001400055.1_ASM140005v1_genomic.gbff	LKGR01000005	65757	66251	+	(Tmt)dfrE	1-495/495	===============	0/0	100.00	97.58	argannot	NG_055770:101-595	(Tmt)dfrE	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001400055.1_ASM140005v1_genomic.gbff	LKGR01000013	5573	7069	-	(MLS)lsa(A)	1-1497/1497	===============	0/0	100.00	98.73	argannot	AY225127:41-1537	(MLS)lsa(A)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001400065.1_ASM140006v1_genomic.gbff	LKGS01000140	1688	3184	+	(MLS)lsa(A)	1-1497/1497	===============	0/0	100.00	98.73	argannot	AY225127:41-1537	(MLS)lsa(A)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001400065.1_ASM140006v1_genomic.gbff	LKGS01000523	1013	1899	-	(MLS)mph(D)	1-834/834	========/======	3/53	100.00	92.78	argannot	NC_017312:2291580-2292413	(MLS)mph(D)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442675.1_ASM144267v1_genomic.gbff	LMZB01000001	573780	574217	+	(AGly)aac6-Iy	1-438/438	===============	0/0	100.00	97.94	argannot	AF144880:3452-3979	(AGly)aac6-Iy	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442675.1_ASM144267v1_genomic.gbff	LMZB01000023	161710	162865	-	(Bla)AmpC1_Ecoli	130-1285/1305	.==============	0/0	88.58	71.19	argannot	FN649414:2765051-2766355	(Bla)AmpC1_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442675.1_ASM144267v1_genomic.gbff	LMZB01000023	319723	321624	+	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442675.1_ASM144267v1_genomic.gbff	LMZB01000053	37637	38794	+	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	79.97	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442695.1_ASM144269v1_genomic.gbff	LMZA01000005	14366	16265	-	(Bla)Penicillin_Binding_Protein_Ecoli	1-1901/1902	========/======	1/1	99.89	83.33	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442695.1_ASM144269v1_genomic.gbff	LMZA01000012	362007	363163	-	(Bla)AmpC1_Ecoli	130-1285/1305	.=======/======	1/1	88.58	71.05	argannot	FN649414:2765051-2766355	(Bla)AmpC1_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442695.1_ASM144269v1_genomic.gbff	LMZA01000056	153236	153673	-	(AGly)aac6-Iy	1-438/438	===============	0/0	100.00	100.00	argannot	AF144880:3452-3979	(AGly)aac6-Iy	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001442695.1_ASM144269v1_genomic.gbff	LMZA01000082	100138	101295	+	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	79.97	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	695091	697009	+	(Tet)tetM	1-1920/1920	========/======	1/1	99.95	90.31	argannot	DQ534550:1451-3370	(Tet)tetM	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	3401005	3401706	+	(Gly)vanR-D	1-699/699	========/======	7/11	99.43	70.11	argannot	AB242319:1-699	(Gly)vanR-D	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	3903948	3904682	-	(MLS)erm(G)	1-735/735	===============	0/0	100.00	100.00	argannot	M15332:672-1406	(MLS)erm(G)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	3904763	3905329	-	(MLS)vat(B)	29-592/639	========/=====.	7/17	87.17	70.38	argannot	U19459:67-705	(MLS)vat(B)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	3906041	3907504	-	(MLS)msr(D)	1-1464/1464	===============	0/0	100.00	97.61	argannot	AF274302:2462-3925	(MLS)msr(D)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001447175.1_ASM144717v1_genomic.gbff	CP013196	3907627	3908844	-	(MLS)mef(A)	1-1218/1218	===============	0/0	100.00	91.71	argannot	U70055:314-1531	(MLS)mef(A)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001455405.1_ASM145540v1_genomic.gbff	CP013048	3542632	3544533	+	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	99.26	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001455405.1_ASM145540v1_genomic.gbff	CP013048	3827622	3828779	+	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	99.22	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001455405.1_ASM145540v1_genomic.gbff	CP013048	4465235	4466368	+	(Bla)AmpC2_Ecoli	1-1134/1134	===============	0/0	100.00	97.35	argannot	CP002970:332756-333889	(Bla)AmpC2_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000002	48615	49055	-	(AGly)aac6-Ic	1-441/441	===============	0/0	100.00	95.01	argannot	M94066:1554-1994	(AGly)aac6-Ic	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000013	88089	88912	-	(Bla)blaSFO-1	15-838/876	========/======	4/4	93.84	66.95	argannot	FJ848785:4719-5594	(Bla)blaSFO-1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000013	89133	90269	+	(Bla)blaSRT-1	1-1137/1137	===============	0/0	100.00	96.57	argannot	AB008454:154-1290	(Bla)blaSRT-1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000050	1	731	-	(Bla)blaGES-1	1-731/864	=============..	0/0	84.61	99.86	argannot	HM370522:1-864	(Bla)blaGES-1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000059	1	823	+	(Bla)blaOXA-2	4-828/828	========/======	2/2	99.40	99.76	argannot	HM131431:1-828	(Bla)blaOXA-2	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000068	17774	18808	-	(Bla)ampH	103-1128/1161	.=======/======	18/29	87.51	71.29	argannot	CP003785:4208384-4209544	(Bla)ampH	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000154	171144	171531	+	(Fcyn)FosA4	16-409/417	========/======	8/18	91.61	68.75	argannot	AB908992:1-417	(Fcyn)FosA4	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000165	133871	134495	-	(Flq)qnrB13	55-679/681	.=======/======	2/2	91.63	76.20	argannot	EU273756:1-681	(Flq)qnrB13	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000177	7296	9126	-	(Bla)Penicillin_Binding_Protein_Ecoli	13-1853/1902	========/======	3/10	96.27	76.92	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000190	1900	2989	+	(Flq)OqxA	67-1174/1176	========/======	11/32	92.09	73.99	argannot	EU370913:46652-47827	(Flq)OqxA	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000190	3016	6135	+	(Flq)OqxBgb	1-3121/3153	========/======	11/15	98.73	82.06	argannot	EU370913:47851-51003	(Flq)OqxBgb	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000198	130956	132132	+	(Tet)tet(41)	5-1182/1182	========/======	1/1	99.58	98.73	argannot	AY264780:1825-3006	(Tet)tet(41)	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000204	2521	3396	+	(Bla)blaCTX-M-2	1-876/876	===============	0/0	100.00	100.00	argannot	EF592570:5803-6678	(Bla)blaCTX-M-2	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001566695.1_ASM156669v1_genomic.gbff	LNZT01000206	3561	4421	-	(AGly)aac3-IIa	1-861/861	===============	0/0	100.00	100.00	argannot	X51534:91-951	(AGly)aac3-IIa	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000001	815243	815680	+	(AGly)aac6-Iy	1-438/438	===============	0/0	100.00	96.80	argannot	AF144880:3452-3979	(AGly)aac6-Iy	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000003	113846	115747	+	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	========/======	2/2	99.95	83.55	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000003	380222	381379	+	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	80.05	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000005	162298	163453	-	(Bla)AmpC1_Ecoli	130-1285/1305	.=======/======	2/2	88.51	71.13	argannot	FN649414:2765051-2766355	(Bla)AmpC1_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001592925.1_ASM159292v1_genomic.gbff	LTDW01000011	78123	78782	+	(Phe)catA1	1-660/660	===============	0/0	100.00	99.70	argannot	V00622:244-903	(Phe)catA1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000005	230	1045	+	(AGly)aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)aph3-Ia	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000031	59736	61637	+	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	100.00	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000058	75798	76955	-	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	100.00	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000059	37353	38149	+	(Bla)blaOXA-48	1-798/798	========/======	1/1	99.87	99.50	argannot	AY236073:2188-2985	(Bla)blaOXA-48	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000067	25718	27022	+	(Bla)AmpC1_Ecoli	1-1305/1305	===============	0/0	100.00	95.94	argannot	FN649414:2765051-2766355	(Bla)AmpC1_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000086	2328	3533	+	(Tet)tetB	1-1206/1206	===============	0/0	100.00	99.67	argannot	AB089594:1-1206	(Tet)tetB	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000086	6180	7055	+	(Bla)blaCTX-M-8	1-876/876	===============	0/0	100.00	100.00	argannot	AF189721:274-1119	(Bla)blaCTX-M-8	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000092	1755	2554	-	(AGly)aadA1-pm	29-831/831	========/======	1/3	96.27	99.50	argannot	JQ690540:7968-8798	(AGly)aadA1-pm	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000092	2601	3125	-	(AGly)sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)sat-2A	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000092	3220	3693	-	(Tmt)dfrA1	1-474/474	===============	0/0	100.00	100.00	argannot	JQ794607:474	(Tmt)dfrA1	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000092	6105	6920	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000102	135329	136461	-	(Bla)AmpC2_Ecoli	1-1134/1134	========/======	1/1	99.91	97.27	argannot	CP002970:332756-333889	(Bla)AmpC2_Ecoli	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000104	996	2210	+	(Phe)floR	1-1215/1215	===============	0/0	100.00	99.75	argannot	AKLJ01000508:383-1597	(Phe)floR	
/home/tiago/documentos/sentinel/genomasbrasil/GCA_001611705.1_ASM161170v1_genomic.gbff	LNZS01000109	274	1134	-	(Bla)blaTEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)blaTEM-105	
